Date,SOROS FUND MANAGEMENT LLC,PAULSON & CO.INC.,TIGER GLOBAL MANAGEMENT LLC,BERKSHIRE HATHAWAY INC,S&P 500
10/1/14,31.95024006,14.99182631,59.97783039,51.94871249,194.35
10/2/14,31.93610976,14.99407161,59.97862619,51.95761875,194.38
10/3/14,31.96970694,14.99959647,60.00226392,52.02248371,196.52
10/6/14,32.04821518,14.9994708,60.0062441,52.03638729,196.29
10/7/14,31.96421642,14.99471977,59.99373505,52.00586448,193.26
10/8/14,31.97669396,15.00025954,60.00824916,52.04966209,196.64
10/9/14,31.86398521,14.98873029,59.98625285,52.00202841,192.74
10/10/14,31.88830328,14.98511317,59.96751602,51.94757417,190.54
10/13/14,31.78440961,14.98005635,59.94523082,51.88873577,187.41
10/14/14,31.8903595,14.98038838,59.93449472,51.86015333,187.7
10/15/14,31.91112176,14.97303879,59.93436874,51.85144164,186.43
10/16/14,31.8920965,14.98217315,59.92177862,51.81285509,186.27
10/17/14,31.8813262,14.98605358,59.94098439,51.87580127,188.47
10/20/14,31.95516026,14.98993525,59.9700842,51.95186205,190.3
10/21/14,32.13905998,14.99657841,60.0018306,52.02685217,194.07
10/22/14,32.04942808,14.99019546,59.99170061,52.00234905,192.69
10/23/14,32.1242987,14.99299298,60.02437263,52.08404487,194.93
10/24/14,32.1376536,14.99370524,60.03403571,52.11268995,196.43
10/27/14,32.08477739,14.99022525,60.02288639,52.09004807,196.16
10/28/14,32.12395977,14.9847899,60.03457445,52.10693041,198.41
10/29/14,32.12369388,14.98288559,60.01661145,52.04841524,198.11
10/30/14,32.13925407,14.97738265,60.01946418,52.05980979,199.38
10/31/14,32.22677964,14.98065049,60.04354492,52.12451949,201.66
11/3/14,32.31595529,14.97687725,60.05985151,52.17651973,201.77
11/4/14,32.07606743,14.97485288,60.03526011,52.12603289,201.07
11/5/14,31.99541761,14.96895384,60.04174496,52.13894929,202.34
11/6/14,31.99481484,14.97356537,60.03247502,52.12740298,203.15
11/7/14,31.93436756,14.97136361,60.02229686,52.09181162,203.34
11/10/14,31.89091843,14.96990963,59.96306536,51.93446938,203.98
11/11/14,31.8797355,14.97260325,59.96780226,51.93609441,204.175
11/12/14,31.8797355,14.97260325,59.96780226,51.93609441,203.96
11/13/14,31.8797355,14.97260325,59.96780226,51.93609441,204.19
11/14/14,31.89527292,14.96446401,59.96337172,51.92650581,204.24
11/17/14,31.88570488,14.97677682,59.99533681,51.97505552,204.37
11/18/14,31.84872194,14.98002924,59.99128748,51.97223696,205.55
11/19/14,31.82616094,14.97707716,60.02265298,52.02523069,205.22
11/20/14,31.85200813,14.98184134,60.0259973,52.02588172,205.58
11/21/14,31.87007357,14.98544702,60.04358261,52.05004784,206.68
11/24/14,31.90994341,14.99300914,60.08112414,52.10871178,207.26
11/25/14,31.90942943,14.99327382,60.114516,52.16238884,207.11
11/26/14,31.90777413,14.99193075,60.11382417,52.1632222,207.64
11/28/14,31.89003589,14.99175566,60.12044101,52.18614704,207.2
12/1/14,31.79903794,14.98152802,60.1051673,52.1694334,205.76
12/2/14,31.85013416,14.98698027,60.10531849,52.17638308,207.085
12/3/14,31.85902626,14.99490877,60.09270345,52.1594528,207.89
12/4/14,31.84185267,15.00149013,60.07996718,52.14094785,207.66
12/5/14,31.82360661,15.00616178,60.08826181,52.15692647,208
12/8/14,31.77534117,15.00448368,60.0714216,52.14305984,206.61
12/9/14,31.81287938,15.0052996,60.07126708,52.13415681,206.47
12/10/14,31.74734901,14.99619051,60.0581207,52.11143917,203.16
12/11/14,31.76229412,15.00136516,60.05838962,52.10917835,204.19
12/12/14,31.74123648,14.99900994,60.04588945,52.09122118,200.89
12/15/14,31.71648914,15.00079802,60.02820775,52.06284691,199.51
12/16/14,31.72940555,14.99782361,60.02962777,52.0562969,197.91
12/17/14,31.78435151,15.00193316,60.0471583,52.08053325,201.79
12/18/14,31.79876711,15.00891669,60.04666507,52.08190218,206.78
12/19/14,31.81763076,15.01143036,60.07709662,52.11531469,206.52
12/22/14,31.78972812,15.01139156,60.08270036,52.12050169,207.47
12/23/14,31.75824126,15.00803122,60.11047961,52.1601589,207.75
12/24/14,31.76426821,15.00807376,60.1056084,52.15608443,207.77
12/26/14,31.76896981,15.00779504,60.11174958,52.16616333,208.44
12/29/14,31.77169281,15.00687188,60.1199772,52.18040654,208.72
12/30/14,31.75970272,15.00537695,60.1135448,52.17589062,207.6
12/31/14,31.72977897,14.99982912,60.09047872,52.14420382,205.54
1/2/15,31.72754348,15.00179945,60.09005697,52.14150005,205.43
1/5/15,31.64570617,14.99014127,60.03013817,52.05743434,201.72
1/6/15,31.64194015,14.99234539,59.98999176,51.99581946,199.82
1/7/15,31.63838599,14.99639215,59.99271978,52.00330075,202.31
1/8/15,31.70369952,15.00765301,60.05016456,52.09521172,205.9
1/9/15,31.6673961,15.00428512,60.04172718,52.08089344,204.25
1/12/15,31.63386705,14.99290093,60.05421076,52.10715438,202.65
1/13/15,31.60850083,14.99166934,60.05848693,52.11433367,202.08
1/14/15,31.58409434,14.98334339,60.00247698,52.02518155,200.86
1/15/15,31.52903144,14.97783486,60.02478399,52.05934775,199.02
1/16/15,31.54366268,14.97756579,60.03579552,52.06822292,201.63
1/20/15,31.57173748,14.97294982,59.98575663,51.99527536,202.055
1/21/15,31.62669973,14.98294806,59.98275381,51.98980078,203.08
1/22/15,31.65083827,14.9886125,60.01209102,52.03920557,206.1
1/23/15,31.62583639,14.98016082,60.01077938,52.03797537,204.97
1/26/15,31.64769565,15.00007007,60.00324018,52.02712397,205.45
1/27/15,31.63361138,14.99651368,59.99002699,52.00129802,202.74
1/28/15,31.55962724,14.98759582,59.93565352,51.91405979,200.14
1/29/15,31.44146741,14.98014874,59.95623752,51.93731235,201.99
1/30/15,31.41767744,14.97346233,59.94887636,51.92200017,199.45
2/2/15,31.45926796,14.97224193,59.98632911,51.96625643,201.92
2/3/15,31.48974305,14.97163833,60.02311268,52.02636748,204.84
2/4/15,31.47656569,14.96688912,60.06713662,52.10380692,204.06
2/5/15,31.43989756,14.96250009,60.16725881,52.26353444,206.12
2/6/15,31.41700927,14.95696217,60.15697977,52.25200074,205.55
2/9/15,31.44866122,14.95425296,60.14824037,52.23422701,204.63
2/10/15,31.46487763,14.96370289,60.17914643,52.2855583,206.81
2/11/15,31.46487763,14.96370289,60.17914643,52.2855583,206.93
2/12/15,31.46487763,14.96370289,60.17914643,52.2855583,208.92
2/13/15,31.46487763,14.96370289,60.17914643,52.2855583,209.78
2/17/15,31.45289561,14.96279663,60.16439036,52.16373824,210.11
2/18/15,31.4311313,14.96103577,60.13624981,52.13267303,210.13
2/19/15,31.44477177,14.96422854,60.13808157,52.139454,209.98
2/20/15,31.47232829,14.96458613,60.14821535,52.15849309,211.24
2/23/15,31.42225321,14.96709515,60.14323665,52.09545123,211.21
2/24/15,31.39003166,14.9632794,60.16485605,52.08542349,211.81
2/25/15,31.43484079,14.96928847,60.21220105,52.22468801,211.63
2/26/15,31.42969467,14.97348861,60.20807113,52.18004855,211.38
2/27/15,31.3680999,14.96960322,60.19070558,52.15066985,210.66
3/2/15,31.33899838,14.96919594,60.2523094,52.17673046,211.99
3/3/15,31.30290733,14.95826297,60.26368467,52.06541773,211.12
3/4/15,31.39056606,14.98657431,60.25585607,52.24816193,210.23
3/5/15,31.42095955,14.97901919,60.24037896,52.26088852,210.46
3/6/15,31.39477272,14.97488471,60.23416896,52.16147963,207.5
3/9/15,31.37624465,14.965583,60.24214463,52.08103387,208.36
3/10/15,31.37423643,14.95991847,60.21544164,52.06800062,204.98
3/11/15,31.34855063,14.96482537,60.22795928,52.03741058,204.5
3/12/15,31.36980734,14.96769725,60.34332583,52.16818912,207.1
3/13/15,31.38998684,14.96473545,60.31085789,52.14430926,205.825
3/16/15,31.42972016,14.97581967,60.31194436,52.26143817,208.58
3/17/15,31.44658806,14.97703326,60.27891329,52.25570519,207.96
3/18/15,31.52165084,14.9856699,60.28571362,52.26904673,210.46
3/19/15,31.5347791,14.98995373,60.27166565,52.31205867,209.5
3/20/15,31.58762738,14.99143558,60.28152385,52.29428397,210.41
3/23/15,31.59457175,14.99632439,60.2798239,52.25064441,210
3/24/15,31.5275629,14.99008158,60.26748892,52.20488773,208.82
3/25/15,31.51995351,14.98668248,60.21971226,52.15111064,205.76
3/26/15,31.52722856,14.98959402,60.20571881,52.15767144,205.27
3/27/15,31.56577346,14.99038394,60.1879189,52.15902582,205.74
3/30/15,31.55453577,14.98929941,60.23033315,52.17299964,208.25
3/31/15,31.53293622,14.98373734,60.33276829,52.25087293,206.43
4/1/15,31.51184721,14.98007336,60.30776263,52.17315896,205.7
4/2/15,31.52140367,14.98077201,60.29783838,52.15521226,206.435
4/6/15,31.51730595,14.98367524,60.3351246,52.1779971,207.83
4/7/15,31.5468335,14.98357541,60.30643174,52.15987923,207.28
4/8/15,31.61596606,14.99541413,60.31672041,52.33278156,207.975
4/9/15,31.65758793,15.00176606,60.31414998,52.36173798,208.9
4/10/15,31.62236206,14.99999839,60.32077325,52.29600664,210.04
4/13/15,31.59950865,14.9958215,60.29117664,52.25265204,209.09
4/14/15,31.61695621,14.9971371,60.31215233,52.30512686,209.49
4/15/15,31.64192602,15.00452196,60.30479486,52.28876894,210.43
4/16/15,31.6260988,14.99719297,60.31260981,52.26562663,210.37
4/17/15,31.56624151,14.99331346,60.27696159,52.11670474,207.95
4/20/15,31.58329817,14.99620701,60.24875232,52.09971661,209.85
4/21/15,31.61328679,14.99301122,60.27606118,52.15126123,209.6
4/22/15,31.59652496,14.99152507,60.25353405,52.10765483,210.63
4/23/15,31.58237085,14.99167117,60.24226518,52.1065895,211.16
4/24/15,31.57743774,14.99820901,60.26377122,52.24551871,211.65
4/27/15,31.58404434,14.99316481,60.23350672,52.23637817,210.77
4/28/15,31.58703879,14.99170543,60.22735735,52.22469702,211.44
4/29/15,31.52181608,14.98634385,60.29765771,52.13908851,210.57
4/30/15,31.47427634,14.97478626,60.28525359,52.06890173,208.46
5/1/15,31.48363481,14.97669237,60.29238366,52.05882818,210.72
5/4/15,31.48725984,14.97950777,60.29155754,52.02188468,211.32
5/5/15,31.42268414,14.96904129,60.27565576,51.94692834,208.9
5/6/15,31.52248747,14.97412038,60.25463926,51.9498047,208.04
5/7/15,31.68369601,14.99752972,60.24116981,52.25096783,208.87
5/8/15,31.71139745,15.00119684,60.22249512,52.28066066,211.62
5/11/15,31.68632196,15.00359651,60.20239555,52.23975066,210.605
5/12/15,31.66957762,14.99893564,60.18917164,52.22279314,209.98
5/13/15,31.66957762,14.99893564,60.18917164,52.22279314,210.02
5/14/15,31.66957762,14.99893564,60.18917164,52.22279314,212.21
5/15/15,31.68514572,15.00212374,60.23682196,52.26037525,212.44
5/18/15,31.63165794,15.00688127,60.23648089,52.20700024,213.1
5/19/15,31.70815522,15.01302795,60.23854459,52.25474883,213.03
5/20/15,31.78122047,15.01151897,60.18825478,52.3147573,212.88
5/21/15,31.82590293,15.00932503,60.20735581,52.44834576,213.5
5/22/15,31.81994334,15.01149328,60.17018459,52.39965882,212.99
5/26/15,31.77426586,15.01173265,60.21633808,52.40810035,210.7
5/27/15,31.78410004,15.01077586,60.20064183,52.39897787,212.7
5/28/15,31.75590969,15.01017616,60.17952889,52.32286783,212.46
5/29/15,31.7409835,15.01029632,60.20930189,52.28285928,211.14
6/1/15,31.76781079,15.01253842,60.209696,52.33980293,211.57
6/2/15,31.77418574,15.00919762,60.17902528,52.30717786,211.36
6/3/15,31.78244569,15.0073497,60.12611849,52.27708592,211.92
6/4/15,31.7743645,15.0048856,60.12597001,52.27026161,210.13
6/5/15,31.76991417,15.00814117,60.15525566,52.2965465,209.77
6/8/15,31.723656,15.00398998,60.12218017,52.1818885,208.48
6/9/15,31.69307544,15.00835652,60.14300934,52.17021651,208.45
6/10/15,31.71700491,15.01548671,60.13681721,52.21667698,210.95
6/11/15,31.68480182,15.01757724,60.15133942,52.16426068,211.63
6/12/15,31.6555539,15.01303009,60.13220477,52.12810137,210.01
6/15/15,31.66351442,15.01847433,60.11905082,52.09929,209.11
6/16/15,31.66314408,15.01530693,60.10509235,52.08805238,210.25
6/17/15,31.67987153,15.01964939,60.10510663,52.11649268,210.59
6/18/15,31.69952778,15.01762285,60.11104903,52.11824064,212.78
6/19/15,31.68951442,15.02075958,60.10299272,52.07199988,210.5
6/22/15,31.69426534,15.02118688,60.11100498,52.07494642,211.89
6/23/15,31.68330447,15.01905309,60.10870796,52.04925726,212.04
6/24/15,31.67033668,15.01674946,60.08847321,52.03953454,210.5
6/25/15,31.67906087,15.04564595,60.07904009,52.03700568,209.86
6/26/15,31.61583134,15.04970027,60.11844846,51.98940695,209.82
6/29/15,31.54753594,15.04530087,60.08443619,51.87486491,205.42
6/30/15,31.59109348,15.04569954,60.11438549,51.94768561,205.85
7/1/15,31.60659839,15.04624253,60.13947486,51.97471604,207.5
7/2/15,31.61733089,15.04490532,60.11942212,51.94413247,207.31
7/6/15,31.54850439,15.05071099,60.14299955,51.88654774,206.72
7/7/15,31.52904929,15.0519594,60.15196223,51.86759376,208.02
7/8/15,31.42765849,15.04694872,60.1199894,51.77470815,204.53
7/9/15,31.47289116,15.04911322,60.1283433,51.82559938,204.9
7/10/15,31.54047254,15.05388049,60.18278379,51.9181617,207.48
7/13/15,31.6020119,15.06038351,60.19486195,51.99323807,209.77
7/14/15,31.61080967,15.06007146,60.1794632,51.96677468,210.68
7/15/15,31.57822538,15.05798924,60.21800834,51.96577587,210.61
7/16/15,31.61025498,15.05666227,60.24019785,52.0160393,212.3
7/17/15,31.64077577,15.05490933,60.26621277,52.11190889,212.48
7/20/15,31.61277143,15.05466264,60.286341,52.09766232,212.59
7/21/15,31.5967721,15.05152374,60.26370867,52.0754811,211.75
7/22/15,31.61412991,15.05504826,60.2708628,52.14794868,211.37
7/23/15,31.60372962,15.05522442,60.25149809,52.11955385,210.18
7/24/15,31.55061033,15.05349898,60.25201665,52.08896672,208
7/27/15,31.50980013,15.05066738,60.22372619,52.0037387,206.79
7/28/15,31.55065683,15.05159548,60.25450875,51.99020901,209.33
7/29/15,31.55831077,15.05611636,60.25548732,51.97509838,210.77
7/30/15,31.54447217,15.05400887,60.28968096,51.98994213,210.82
7/31/15,31.52289719,15.0541856,60.26425972,51.90530245,210.5
8/3/15,31.49526897,15.05372634,60.27762627,51.90109665,209.79
8/4/15,31.49236082,15.05783,60.31836571,51.97082512,209.38
8/5/15,31.48385552,15.05160898,60.29089443,51.99010194,210.07
8/6/15,31.53326616,15.04847538,60.28356887,51.94377745,208.35
8/7/15,31.56960723,15.04876294,60.24850613,51.91223733,207.95
8/10/15,31.63343153,15.04865519,60.26124788,51.99072083,210.57
8/11/15,31.63343153,15.04865519,60.26124788,51.99072083,208.67
8/12/15,31.63343153,15.04865519,60.26124788,51.99072083,208.92
8/13/15,31.63343153,15.04865519,60.26124788,51.99072083,208.66
8/14/15,31.65707747,15.05063785,60.28825709,51.99887791,209.42
8/17/15,31.6617219,15.05035116,60.39780144,52.02717385,210.59
8/18/15,31.64959141,15.04733835,60.42296398,51.96088844,209.98
8/19/15,31.62079115,15.04494964,60.38243162,51.91466907,208.32
8/20/15,31.55709053,15.03485223,60.18490214,51.86022081,203.97
8/21/15,31.49398877,15.03184523,59.99993727,51.79829419,197.83
8/24/15,31.39669569,15.0244871,59.83986576,51.75006509,189.55
8/25/15,31.37993385,15.01983323,59.8194178,51.7461496,187.27
8/26/15,31.44890606,15.03493597,59.96815775,51.77497062,194.46
8/27/15,31.55986608,15.0420482,60.10432225,51.84950228,199.27
8/28/15,31.55467775,15.04197451,60.03603757,51.87404808,199.28
8/31/15,31.53236479,15.03386622,60.15794297,51.84830049,197.67
9/1/15,31.45579178,15.02517876,60.00286083,51.82001609,191.77
9/2/15,31.48872534,15.0296384,60.08464701,51.84265763,195.41
9/3/15,31.48050978,15.03319741,60.10844013,51.83062799,195.55
9/4/15,31.43677423,15.02944867,60.07614743,51.83603486,192.59
9/8/15,31.47924096,15.03714605,60.14980235,51.86081539,197.43
9/9/15,31.44429957,15.03171811,60.10524208,51.84196929,194.79
9/10/15,31.44442485,15.02909254,60.0900091,51.84849477,195.85
9/11/15,31.42325126,15.02682972,60.05180699,51.84807486,196.74
9/14/15,31.42239509,15.02794954,60.02182618,51.84947844,196.01
9/15/15,31.44993936,15.03125928,60.05253314,51.8743291,198.46
9/16/15,31.52242749,15.02882035,60.0506423,51.87637487,200.18
9/17/15,31.53904331,15.03196819,60.1749518,51.95779114,199.73
9/18/15,31.53182181,15.01850549,60.14672229,51.94780128,195.45
9/21/15,31.50205252,15.01755444,60.0805692,51.97109866,196.46
9/22/15,31.44835335,15.01938248,59.91688042,51.9364863,193.91
9/23/15,31.43099298,15.02515296,59.94007684,51.90111217,193.6
9/24/15,31.38603469,15.01637216,59.79382538,51.90698411,192.9
9/25/15,31.33546408,15.0065962,59.73506219,51.85549689,192.85
9/28/15,31.20104078,14.98431697,59.37525208,51.81363338,188.01
9/29/15,31.18216116,14.98453722,59.41039135,51.79798538,188.12
9/30/15,31.30285437,14.99897594,59.54875524,51.81789651,191.63
10/1/15,31.32492124,14.99783668,59.66082316,51.8575276,192.13
10/2/15,31.38664438,15.00122382,59.73699253,51.87070509,195
10/5/15,31.39804256,15.00524755,59.94608614,51.90086809,198.47
10/6/15,31.3745823,14.99841414,59.90657539,51.86100183,197.79
10/7/15,31.32933632,14.99989395,59.97551833,51.86421901,199.41
10/8/15,31.36327451,14.9961476,59.99594417,51.83582826,201.21
10/9/15,31.37945421,15.00146909,59.93868894,51.85276706,201.33
10/12/15,31.34785395,15.00096625,59.91126276,51.76812911,201.52
10/13/15,31.34500618,14.99286661,59.87615139,51.72543896,200.25
10/14/15,31.36362046,14.9935548,59.87260456,51.67421626,199.29
10/15/15,31.39877179,14.97720117,60.15973049,51.68979905,202.35
10/16/15,31.43720042,14.98054141,60.26319502,51.68949076,203.27
10/19/15,31.39415928,14.98304407,60.25371911,51.68588702,203.37
10/20/15,31.34481743,14.97820911,60.24548185,51.71510189,203.09
10/21/15,31.22387531,14.97271783,60.13973818,51.64349456,201.85
10/22/15,31.18077696,14.94928617,60.21837853,51.70284025,205.26
10/23/15,31.25536245,14.96356396,60.28994374,51.70508566,207.51
10/26/15,31.27637054,14.96403605,60.30150416,51.71079871,207
10/27/15,31.24798788,14.96271607,60.24380846,51.68750523,206.6
10/28/15,31.34302079,14.963568,60.16910963,51.70699673,208.95
10/29/15,31.30188395,14.95752526,60.1715072,51.70932164,208.83
10/30/15,31.32013837,14.96276621,60.0717721,51.71304596,207.93
11/2/15,31.3522987,14.96731054,60.11119493,51.69201044,210.39
11/3/15,31.37110502,14.96287409,60.20394312,51.71099836,211
11/4/15,31.32761654,14.9622588,60.23571026,51.6410363,210.36
11/5/15,31.21133186,14.96187945,60.20519608,51.63587379,210.15
11/6/15,31.23402708,14.9684306,60.22129436,51.58215247,210.04
11/9/15,31.20962616,14.96847715,60.20042538,51.54535363,208.08
11/10/15,31.21112415,14.96894265,60.16611629,51.51524929,208.56
11/11/15,31.20622421,14.95769336,60.1451304,51.55309033,207.74
11/12/15,31.20622421,14.95769336,60.1451304,51.55309033,204.84
11/13/15,31.20622421,14.95769336,60.1451304,51.55309033,202.54
11/16/15,31.21767547,14.95932982,60.14642126,51.56831966,205.62
11/17/15,31.20923668,14.97032655,60.1386393,51.56934238,205.47
11/18/15,31.24018533,14.97770759,60.15963647,51.56528732,208.73
11/19/15,31.23497696,14.95611968,60.15281264,51.56316935,208.55
11/20/15,31.23606645,14.96586127,60.1518505,51.52594293,209.31
11/23/15,31.23455899,14.96694742,60.1563116,51.58026838,209.07
11/24/15,31.25001976,14.97480519,60.15133514,51.57825628,209.35
11/25/15,31.26527108,14.97589592,60.15118359,51.62538239,209.32
11/27/15,31.26878442,14.98038676,60.15814825,51.63314918,209.56
11/30/15,31.25749413,14.97264858,60.15656596,51.64148121,208.69
12/1/15,31.25471558,14.98784473,60.16245864,51.64414914,210.68
12/2/15,31.2227239,14.98206216,60.15058409,51.63438586,208.53
12/3/15,31.19021987,14.96726126,60.11982008,51.61977668,205.61
12/4/15,31.20430265,14.97161766,60.13705083,51.65424401,209.62
12/7/15,31.10088922,14.96267908,60.15042445,51.68910728,208.35
12/8/15,31.09476192,14.96602678,60.14578625,51.68292947,206.95
12/9/15,31.10651851,14.96526841,60.13773384,51.66523099,205.34
12/10/15,31.10553244,14.96991495,60.12883363,51.63707585,205.87
12/11/15,31.04896121,14.95793658,60.09956367,51.57061545,201.88
12/14/15,31.00817585,14.95448968,60.08061332,51.58214599,202.9
12/15/15,31.0747054,14.96162451,60.09857181,51.65338033,205.03
12/16/15,31.11708445,14.9626024,60.12591793,51.69715238,208.03
12/17/15,31.11734986,14.95804821,60.12072886,51.66515753,204.86
12/18/15,31.12356085,14.95612758,60.09405848,51.54185539,200.02
12/21/15,31.13445365,14.97175504,60.10353238,51.56518803,201.67
12/22/15,31.19475352,14.97068334,60.11202283,51.57470838,203.5
12/23/15,31.25428305,14.98352723,60.1151797,51.5820281,206.02
12/24/15,31.23937526,14.98055682,60.12089506,51.59525339,205.68
12/28/15,31.1964114,14.97520082,60.11786231,51.55098594,205.21
12/29/15,31.19899818,14.98073344,60.135946,51.55502902,207.4
12/30/15,31.17692153,14.97809467,60.12911161,51.54980902,205.93
12/31/15,31.17683412,14.97237155,60.1233569,51.51834534,203.87
1/4/16,31.17443374,14.96375184,60.09136527,51.50153071,201.02
1/5/16,31.16862005,14.96365991,60.07952981,51.50456194,201.36
1/6/16,31.10641382,14.95793868,60.07213431,51.53055608,198.82
1/7/16,31.04868431,14.9481404,60.06499361,51.50178235,194.05
1/8/16,31.02169609,14.94334291,60.07062555,51.46780061,191.925
1/11/16,30.98311123,14.96075651,60.07545284,51.3279526,192.11
1/12/16,30.98366475,14.95774251,60.0767899,51.32126945,193.66
1/13/16,30.88921498,14.94522064,60.03464038,51.25017703,188.83
1/14/16,30.96031789,14.94863985,60.05678027,51.26733205,191.93
1/15/16,30.89071267,14.94175936,60.0122039,51.22988436,187.81
1/19/16,30.85967327,14.9380834,60.01737743,51.17921242,188.06
1/20/16,30.85190972,14.93961495,60.03679262,51.22560753,185.65
1/21/16,30.89276866,14.94804689,60.03145491,51.24445203,186.69
1/22/16,31.00165188,14.96084666,60.06280913,51.33012233,190.52
1/25/16,30.97781247,14.9584481,60.04938629,51.28673117,187.64
1/26/16,31.06129628,14.96904195,60.05229544,51.30134357,190.2
1/27/16,31.01670008,14.96804495,60.01211165,51.26535806,188.13
1/28/16,31.00134899,14.96270968,60.02139881,51.29468566,189.11
1/29/16,31.03127945,14.97337623,60.04882253,51.35343799,193.72
2/1/16,31.02296678,14.98196318,60.07664956,51.33621083,193.65
2/2/16,30.98790387,14.98475274,60.04813344,51.25828926,190.16
2/3/16,31.02309013,14.97461122,60.07379393,51.29913077,191.3
2/4/16,31.05930357,14.97391833,60.04376298,51.31702839,191.6
2/5/16,31.03687467,14.96886311,60.03045252,51.23475484,187.95
2/8/16,30.93275973,14.95165594,59.98595003,51.157646,185.42
2/9/16,30.91421595,14.95356114,60.00379534,51.10532691,185.43
2/10/16,30.92126281,14.9549631,59.99431763,51.16040802,185.27
2/11/16,30.92126281,14.9549631,59.99431763,51.16040802,182.86
2/12/16,30.92126281,14.9549631,59.99431763,51.16040802,186.63
2/16/16,31.00833175,14.96169194,60.00849353,51.20583272,189.78
2/17/16,31.05084586,14.96696978,60.02806773,51.25324677,192.88
2/18/16,31.01912316,14.95996383,60.0271638,51.2420527,192.09
2/19/16,31.01293515,14.95707774,60.03471464,51.25351891,192
2/22/16,31.04030053,14.95799747,60.05558608,51.27399427,194.78
2/23/16,31.0070475,14.95657803,60.04046703,51.2176081,192.32
2/24/16,31.02514746,14.95996685,60.04909794,51.24613467,193.2
2/25/16,31.0545441,14.96671764,60.08823815,51.27521922,195.54
2/26/16,31.06335021,14.96772935,60.08353327,51.25469714,195.09
2/29/16,30.89647623,14.925182,60.07627952,51.26402487,193.56
3/1/16,30.93753354,14.9276922,60.10248752,51.30563444,198.11
3/2/16,30.9804411,14.93597319,60.09090968,51.32592576,199
3/3/16,30.96961918,14.93263206,60.10040686,51.32905419,199.775
3/4/16,30.97811119,14.92900218,60.10607426,51.33297382,200.43
3/7/16,31.02386144,14.93944501,60.11468384,51.34161433,200.59
3/8/16,30.95832775,14.93031795,60.09584391,51.32069571,198.4
3/9/16,30.95648096,14.92599553,60.11759644,51.33895011,199.38
3/10/16,30.93171928,14.91926702,60.11030064,51.34952589,199.54
3/11/16,31.00429263,14.92965936,60.12546155,51.37512552,202.76
3/14/16,30.99732032,14.92796933,60.11675767,51.35917303,202.5
3/15/16,30.79631098,14.88216396,60.1214831,51.36485405,202.17
3/16/16,30.84794406,14.89044642,60.17707343,51.41011327,203.34
3/17/16,30.76737407,14.86729475,60.19381324,51.42626481,204.63
3/18/16,30.77891856,14.8662096,60.19551286,51.4241407,204.38
3/21/16,30.76956825,14.85965086,60.20453318,51.42599728,204.67
3/22/16,30.82338676,14.87353076,60.21192235,51.43714742,204.56
3/23/16,30.78100641,14.86750991,60.20193093,51.41448276,203.21
3/24/16,30.76787828,14.86546684,60.1848761,51.39951955,203.12
3/28/16,30.73238163,14.85607033,60.18445986,51.38612017,203.24
3/29/16,30.77084294,14.86111245,60.2080053,51.4092399,205.12
3/30/16,30.76707098,14.85762409,60.20949417,51.41474751,206.02
3/31/16,30.7636704,14.85569083,60.20601105,51.4123429,205.52
4/1/16,30.78584247,14.85946294,60.21000729,51.41338805,206.92
4/4/16,30.7715143,14.85773785,60.21645299,51.42520092,206.25
4/5/16,30.70386217,14.84705691,60.20831144,51.39777285,204.19
4/6/16,30.79571091,14.86497899,60.21644864,51.4135621,206.42
4/7/16,30.77533572,14.86358145,60.20835027,51.40169286,203.95
4/8/16,30.74922285,14.85812735,60.2034363,51.38913235,204.5
4/11/16,30.6840381,14.84172167,60.19681269,51.37323307,204.02
4/12/16,30.69497351,14.84360389,60.19940329,51.38444025,205.92
4/13/16,30.74788474,14.85066971,60.2111524,51.41529476,208
4/14/16,30.74551327,14.85075754,60.20152831,51.40380222,208.01
4/15/16,30.72106014,14.84467955,60.21119928,51.43090065,207.78
4/18/16,30.79538277,14.86132127,60.20545995,51.42760363,209.24
4/19/16,30.79486612,14.86307452,60.2097699,51.44002069,209.9
4/20/16,30.7964593,14.86054805,60.18072459,51.41750722,210.1
4/21/16,30.89686368,14.88525852,60.18737546,51.4303842,208.97
4/22/16,30.93038237,14.898969,60.1764912,51.42641891,208.97
4/25/16,30.82059227,14.87572654,60.20414717,51.45754026,208.61
4/26/16,30.78881061,14.87181906,60.20923069,51.47073427,208.92
4/27/16,30.75451506,14.86784326,60.18876916,51.47242693,209.35
4/28/16,30.72428895,14.8634029,60.20693593,51.4579131,207.445
4/29/16,30.69157847,14.85418524,60.21695941,51.47088295,206.33
5/2/16,30.69957337,14.85535961,60.23727904,51.47366831,207.97
5/3/16,30.70656987,14.86232213,60.22104167,51.45016601,206.16
5/4/16,30.6837706,14.85665591,60.21951339,51.46896216,205.01
5/5/16,30.68223364,14.851065,60.21533011,51.45898642,204.97
5/6/16,30.3735527,14.772195,60.22039524,51.42929087,205.72
5/9/16,30.33075762,14.76133575,60.22564817,51.42905139,205.89
5/10/16,30.35766688,14.76481852,60.24091595,51.4506904,208.45
5/11/16,30.24733008,14.73923192,60.24341752,51.44683321,206.5
5/12/16,30.23080629,14.73757396,60.22945294,51.43307989,206.56
5/13/16,30.23080629,14.73757396,60.22945294,51.43307989,204.76
5/16/16,30.23717,14.74430286,60.18500772,51.25314129,206.78
5/17/16,30.23231724,14.76434814,60.18092979,51.24061932,204.85
